TABLE NO.  1
 ID          CELLINE     ADDITIVE    ADDITIVECONC DRUG        DAY         REP         DRUGCONC    DV          Y           IPRED       IRES        IWRES       CWRES       TOP         BOTTOM      IC50        GAMMA       TVTOP       TVBOTTOM    TVIC50      TVGAMMA     IMAX        ETA1        ETA2        ETA3        ETA4        DV          PRED        RES         WRES
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  2.2862E-03  9.6368E-01  8.0004E-01  8.0004E-01  1.6364E-01  7.2873E-01  7.2873E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.6368E-01  8.0004E-01  1.6364E-01  7.2873E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  6.8587E-03  7.0645E-01  6.1824E-01  6.1824E-01  8.8214E-02  5.0630E-01  5.0630E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.0645E-01  6.1824E-01  8.8214E-02  5.0630E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  2.0576E-02  5.2501E-01  4.2301E-01  4.2301E-01  1.0200E-01  8.4613E-01  8.4613E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.2501E-01  4.2301E-01  1.0200E-01  8.4613E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  6.1728E-02  1.6534E-01  2.6857E-01  2.6857E-01 -1.0323E-01 -1.3091E+00 -1.3091E+00  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.6534E-01  2.6857E-01 -1.0323E-01 -1.3091E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  1.8519E-01  1.4924E-01  1.7335E-01  1.7335E-01 -2.4108E-02 -4.4443E-01 -4.4443E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.4924E-01  1.7335E-01 -2.4108E-02 -4.4443E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  5.5556E-01  9.1202E-02  1.2335E-01  1.2335E-01 -3.2147E-02 -7.6032E-01 -7.6032E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.1202E-02  1.2335E-01 -3.2147E-02 -7.6032E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  1.6667E+00  8.1609E-02  9.9300E-02  9.9300E-02 -1.7691E-02 -4.7781E-01 -4.7781E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.1609E-02  9.9300E-02 -1.7691E-02 -4.7781E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  8.2507E-01  1.0660E+00  1.0660E+00 -2.4089E-01 -8.0722E-01 -8.0722E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.2507E-01  1.0660E+00 -2.4089E-01 -8.0722E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  3.0000E+00  7.6208E-04  1.1195E+00  9.2704E-01  9.2704E-01  1.9246E-01  7.4078E-01  7.4078E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1195E+00  9.2704E-01  1.9246E-01  7.4078E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  3.0000E+00  2.2862E-03  1.2742E+00  8.0004E-01  8.0004E-01  4.7418E-01  2.1116E+00  2.1116E+00  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2742E+00  8.0004E-01  4.7418E-01  2.1116E+00
